StaudigelSuper_CO2_wt%                                                                          
           2
T(K)    
   573.00000000000000     
   3.5256410256410255     
         313
P(bar)  
   500.00000000000000     
   286.85897435897436     
         313
           3
T(K)           P(bar)         CO2,wt%       
  1249.92        36070.5        0.00000     
  1253.45        36070.5        0.00000     
  1256.97        36070.5        0.00000     
  1260.50        36070.5        0.00000     
  1264.03        36070.5        0.00000     
  1267.55        36070.5        0.00000     
  1271.08        36070.5        0.00000     
  1274.60        36070.5        0.00000     
  1278.13        36070.5        0.00000     
  1281.65        36070.5        0.00000     
  1285.18        36070.5        0.00000     
  1288.71        36070.5        0.00000     
  1292.23        36070.5        0.00000     
  1295.76        36070.5        0.00000     
  1299.28        36070.5        0.00000     
  1302.81        36070.5        0.00000     
  1306.33        36070.5        0.00000     
  1309.86        36070.5        0.00000     
  1313.38        36070.5        0.00000     
  1316.91        36070.5        0.00000     
  1320.44        36070.5        0.00000     
  1323.96        36070.5        0.00000     
  1327.49        36070.5        0.00000     
  1331.01        36070.5        0.00000     
  1334.54        36070.5        0.00000     
  1338.06        36070.5        0.00000     
  1341.59        36070.5        0.00000     
  1345.12        36070.5        0.00000     
  1348.64        36070.5        0.00000     
  1352.17        36070.5        0.00000     
  1355.69        36070.5        0.00000     
  1359.22        36070.5        0.00000     
  1362.74        36070.5        0.00000     
  1366.27        36070.5        0.00000     
  1369.79        36070.5        0.00000     
  1373.32        36070.5        0.00000     
  1376.85        36070.5        0.00000     
  1380.37        36070.5        0.00000     
  1383.90        36070.5        0.00000     
  1387.42        36070.5        0.00000     
  1390.95        36070.5        0.00000     
  1394.47        36070.5        0.00000     
  1398.00        36070.5        0.00000     
  1401.53        36070.5        0.00000     
  1405.05        36070.5        0.00000     
  1408.58        36070.5        0.00000     
  1412.10        36070.5        0.00000     
  1415.63        36070.5        0.00000     
  1419.15        36070.5        0.00000     
  1422.68        36070.5        0.00000     
  1426.21        36070.5        0.00000     
  1429.73        36070.5        0.00000     
  1433.26        36070.5        0.00000     
  1436.78        36070.5        0.00000     
  1440.31        36070.5        0.00000     
  1443.83        36070.5        0.00000     
  1447.36        36070.5        0.00000     
  1450.88        36070.5        0.00000     
  1454.41        36070.5        0.00000     
  1457.94        36070.5        0.00000     
  1461.46        36070.5        0.00000     
  1464.99        36070.5        0.00000     
  1468.51        36070.5        0.00000     
  1472.04        36070.5        0.00000     
  1475.56        36070.5        0.00000     
  1479.09        36070.5        0.00000     
  1482.62        36070.5        0.00000     
  1486.14        36070.5        0.00000     
  1489.67        36070.5        0.00000     
  1493.19        36070.5        0.00000     
  1496.72        36070.5        0.00000     
  1500.24        36070.5        0.00000     
  1503.77        36070.5        0.00000     
  1507.29        36070.5        0.00000     
  1510.82        36070.5        0.00000     
  1514.35        36070.5        0.00000     
  1517.87        36070.5        0.00000     
  1521.40        36070.5        0.00000     
  1524.92        36070.5        0.00000     
  1528.45        36070.5        0.00000     
  1531.97        36070.5        0.00000     
  1535.50        36070.5        0.00000     
  1539.03        36070.5        0.00000     
  1542.55        36070.5        0.00000     
  1546.08        36070.5        0.00000     
  1549.60        36070.5        0.00000     
  1553.13        36070.5        0.00000     
  1556.65        36070.5        0.00000     
  1560.18        36070.5        0.00000     
  1563.71        36070.5        0.00000     
  1567.23        36070.5        0.00000     
  1570.76        36070.5        0.00000     
  1574.28        36070.5        0.00000     
  1577.81        36070.5        0.00000     
  1581.33        36070.5        0.00000     
  1584.86        36070.5        0.00000     
  1588.38        36070.5        0.00000     
  1591.91        36070.5        0.00000     
  1595.44        36070.5        0.00000     
  1598.96        36070.5        0.00000     
  1602.49        36070.5        0.00000     
  1606.01        36070.5        0.00000     
  1609.54        36070.5        0.00000     
  1613.06        36070.5        0.00000     
  1616.59        36070.5        0.00000     
  1620.12        36070.5        0.00000     
  1623.64        36070.5        0.00000     
  1627.17        36070.5        0.00000     
  1630.69        36070.5        0.00000     
  1634.22        36070.5        0.00000     
  1637.74        36070.5        0.00000     
  1641.27        36070.5        0.00000     
  1644.79        36070.5        0.00000     
  1648.32        36070.5        0.00000     
  1651.85        36070.5        0.00000     
  1655.37        36070.5        0.00000     
  1658.90        36070.5        0.00000     
  1662.42        36070.5        0.00000     
  1665.95        36070.5        0.00000     
  1669.47        36070.5        0.00000     
  1673.00        36070.5        0.00000     
  573.000        36357.4        2.99295     
  576.526        36357.4        2.99295     
  580.051        36357.4        2.99295     
  583.577        36357.4        2.99295     
  587.103        36357.4        2.99295     
  590.628        36357.4        2.99295     
  594.154        36357.4        2.99295     
  597.679        36357.4        2.99295     
  601.205        36357.4        2.99295     
  604.731        36357.4        2.99295     
  608.256        36357.4        2.99295     
  611.782        36357.4        2.99295     
  615.308        36357.4        2.99295     
  618.833        36357.4        2.99295     
  622.359        36357.4        2.99295     
  625.885        36357.4        2.99295     
  629.410        36357.4        2.99295     
  632.936        36357.4        2.99295     
  636.462        36357.4        2.99295     
  639.987        36357.4        2.99295     
  643.513        36357.4        2.99295     
  647.038        36357.4        2.99295     
  650.564        36357.4        2.99295     
  654.090        36357.4        2.99295     
  657.615        36357.4        2.99295     
  661.141        36357.4        2.99295     
  664.667        36357.4        2.99295     
  668.192        36357.4        2.99295     
  671.718        36357.4        2.99295     
  675.244        36357.4        2.99295     
  678.769        36357.4        2.99295     
  682.295        36357.4        2.99295     
  685.821        36357.4        2.99295     
  689.346        36357.4        2.99295     
  692.872        36357.4        2.99295     
  696.397        36357.4        2.99295     
  699.923        36357.4        2.99295     
  703.449        36357.4        2.99295     
  706.974        36357.4        2.99295     
  710.500        36357.4        2.99295     
  714.026        36357.4        2.99295     
  717.551        36357.4        2.99295     
  721.077        36357.4        2.99295     
  724.603        36357.4        2.99295     
  728.128        36357.4        2.99295     
  731.654        36357.4        2.99295     
  735.179        36357.4        2.99295     
  738.705        36357.4        2.99295     
  742.231        36357.4        2.99295     
  745.756        36357.4        2.99295     
  749.282        36357.4        2.99295     
  752.808        36357.4        2.99295     
  756.333        36357.4        2.99295     
  759.859        36357.4        2.99295     
  763.385        36357.4        2.99295     
  766.910        36357.4        2.99295     
  770.436        36357.4        2.99295     
  773.962        36357.4        2.99295     
  777.487        36357.4        2.99295     
  781.013        36357.4        2.99295     
  784.538        36357.4        2.99295     
  788.064        36357.4        2.99295     
  791.590        36357.4        2.99295     
  795.115        36357.4        2.99295     
  798.641        36357.4        2.99295     
  802.167        36357.4        2.99295     
  805.692        36357.4        2.99295     
  809.218        36357.4        2.99295     
  812.744        36357.4        2.99295     
  816.269        36357.4        2.99295     
  819.795        36357.4        2.99295     
  823.321        36357.4        2.99295     
  826.846        36357.4        2.99295     
  830.372        36357.4        2.99295     
  833.897        36357.4        2.99295     
  837.423        36357.4        2.99295     
  840.949        36357.4        2.99419     
  844.474        36357.4        2.99419     
  848.000        36357.4        2.99419     
  851.526        36357.4        2.99419     
  855.051        36357.4        2.99601     
  858.577        36357.4        2.99601     
  862.103        36357.4        2.99601     
  865.628        36357.4        2.99601     
  869.154        36357.4        2.99601     
  872.679        36357.4        3.00024     
  876.205        36357.4        3.00024     
  879.731        36357.4        3.00024     
  883.256        36357.4        3.00024     
  886.782        36357.4        3.00024     
  890.308        36357.4        3.00024     
  893.833        36357.4        3.00024     
  897.359        36357.4        3.00024     
  900.885        36357.4        3.00302     
  904.410        36357.4        3.00302     
  907.936        36357.4        3.00302     
  911.462        36357.4        3.00302     
  914.987        36357.4        2.99945     
  918.513        36357.4        2.99945     
  922.038        36357.4        2.99945     
  925.564        36357.4        2.99945     
  929.090        36357.4        2.99778     
  932.615        36357.4        2.99252     
  936.141        36357.4        2.99056     
  939.667        36357.4        2.98845     
  943.192        36357.4        2.98642     
  946.718        36357.4        2.98556     
  950.244        36357.4        2.98252     
  953.769        36357.4        2.97539     
  957.295        36357.4        2.96718     
  960.821        36357.4        2.96384     
  964.346        36357.4        2.95435     
  967.872        36357.4        2.94486     
  971.397        36357.4        2.93535     
  974.923        36357.4        2.91838     
  978.449        36357.4        2.91136     
  981.974        36357.4        2.90672     
  985.500        36357.4        2.89721     
  989.026        36357.4        2.88747     
  992.551        36357.4        2.87128     
  996.077        36357.4        2.86008     
  999.603        36357.4        2.84497     
  1003.13        36357.4        2.82817     
  1006.65        36357.4        2.80587     
  1010.18        36357.4        2.79331     
  1013.71        36357.4        2.77933     
  1017.23        36357.4        2.76003     
  1020.76        36357.4        2.74185     
  1024.28        36357.4        2.70768     
  1027.81        36357.4        2.70707     
  1031.33        36357.4        2.68692     
  1034.86        36357.4        2.68035     
  1038.38        36357.4        2.66298     
  1041.91        36357.4        2.64560     
  1045.44        36357.4        2.62281     
  1048.96        36357.4        2.60001     
  1052.49        36357.4        2.51668     
  1056.01        36357.4        2.54241     
  1059.54        36357.4        2.50760     
  1063.06        36357.4        2.49984     
  1066.59        36357.4        2.47402     
  1070.12        36357.4        2.44819     
  1073.64        36357.4        2.40796     
  1077.17        36357.4        2.37841     
  1080.69        36357.4        2.34348     
  1084.22        36357.4        1.96429     
  1087.74        36357.4        1.94838     
  1091.27        36357.4        2.19009     
  1094.79        36357.4        1.47941     
  1098.32        36357.4        1.46389     
  1101.85        36357.4        1.40983     
  1105.37        36357.4        1.32308     
  1108.90        36357.4        1.35607     
  1112.42        36357.4        1.30251     
  1115.95        36357.4        1.51275     
  1119.47        36357.4        1.44750     
  1123.00        36357.4        1.06264     
  1126.53        36357.4        1.50707     
  1130.05        36357.4        1.26909     
  1133.58        36357.4        1.21674     
  1137.10        36357.4        1.16959     
  1140.63        36357.4       0.960730     
  1144.15        36357.4       0.872729     
  1147.68        36357.4        1.13772     
  1151.21        36357.4       0.721417     
  1154.73        36357.4       0.716196     
  1158.26        36357.4       0.579000     
  1161.78        36357.4       0.500921     
  1165.31        36357.4       0.387821     
  1168.83        36357.4       0.464849     
  1172.36        36357.4       0.315927     
  1175.88        36357.4       0.185259     
  1179.41        36357.4        0.00000     
  1182.94        36357.4        0.00000     
  1186.46        36357.4        0.00000     
  1189.99        36357.4        0.00000     
  1193.51        36357.4        0.00000     
  1197.04        36357.4        0.00000     
  1200.56        36357.4        0.00000     
  1204.09        36357.4        0.00000     
  1207.62        36357.4        0.00000     
  1211.14        36357.4        0.00000     
  1214.67        36357.4        0.00000     
  1218.19        36357.4        0.00000     
  1221.72        36357.4        0.00000     
  1225.24        36357.4        0.00000     
  1228.77        36357.4        0.00000     
  1232.29        36357.4        0.00000     
  1235.82        36357.4        0.00000     
  1239.35        36357.4        0.00000     
  1242.87        36357.4        0.00000     
  1246.40        36357.4        0.00000     
  1249.92        36357.4        0.00000     
  1253.45        36357.4        0.00000     
  1256.97        36357.4        0.00000     
  1260.50        36357.4        0.00000     
  1264.03        36357.4        0.00000     
  1267.55        36357.4        0.00000     
  1271.08        36357.4        0.00000     
  1274.60        36357.4        0.00000     
  1278.13        36357.4        0.00000     
  1281.65        36357.4        0.00000     
  1285.18        36357.4        0.00000     
  1288.71        36357.4        0.00000     
  1292.23        36357.4        0.00000     
  1295.76        36357.4        0.00000     
  1299.28        36357.4        0.00000     
  1302.81        36357.4        0.00000     
  1306.33        36357.4        0.00000     
  1309.86        36357.4        0.00000     
  1313.38        36357.4        0.00000     
  1316.91        36357.4        0.00000     
  1320.44        36357.4        0.00000     
  1323.96        36357.4        0.00000     
  1327.49        36357.4        0.00000     
  1331.01        36357.4        0.00000     
  1334.54        36357.4        0.00000     
  1338.06        36357.4        0.00000     
  1341.59        36357.4        0.00000     
  1345.12        36357.4        0.00000     
  1348.64        36357.4        0.00000     
  1352.17        36357.4        0.00000     
  1355.69        36357.4        0.00000     
  1359.22        36357.4        0.00000     
  1362.74        36357.4        0.00000     
  1366.27        36357.4        0.00000     
  1369.79        36357.4        0.00000     
  1373.32        36357.4        0.00000     
  1376.85        36357.4        0.00000     
  1380.37        36357.4        0.00000     
  1383.90        36357.4        0.00000     
  1387.42        36357.4        0.00000     
  1390.95        36357.4        0.00000     
  1394.47        36357.4        0.00000     
  1398.00        36357.4        0.00000     
  1401.53        36357.4        0.00000     
  1405.05        36357.4        0.00000     
  1408.58        36357.4        0.00000     
  1412.10        36357.4        0.00000     
  1415.63        36357.4        0.00000     
  1419.15        36357.4        0.00000     
  1422.68        36357.4        0.00000     
  1426.21        36357.4        0.00000     
  1429.73        36357.4        0.00000     
  1433.26        36357.4        0.00000     
  1436.78        36357.4        0.00000     
  1440.31        36357.4        0.00000     
  1443.83        36357.4        0.00000     
  1447.36        36357.4        0.00000     
  1450.88        36357.4        0.00000     
  1454.41        36357.4        0.00000     
  1457.94        36357.4        0.00000     
  1461.46        36357.4        0.00000     
  1464.99        36357.4        0.00000     
  1468.51        36357.4        0.00000     
  1472.04        36357.4        0.00000     
  1475.56        36357.4        0.00000     
  1479.09        36357.4        0.00000     
  1482.62        36357.4        0.00000     
  1486.14        36357.4        0.00000     
  1489.67        36357.4        0.00000     
  1493.19        36357.4        0.00000     
  1496.72        36357.4        0.00000     
  1500.24        36357.4        0.00000     
  1503.77        36357.4        0.00000     
  1507.29        36357.4        0.00000     
  1510.82        36357.4        0.00000     
  1514.35        36357.4        0.00000     
  1517.87        36357.4        0.00000     
  1521.40        36357.4        0.00000     
  1524.92        36357.4        0.00000     
  1528.45        36357.4        0.00000     
  1531.97        36357.4        0.00000     
  1535.50        36357.4        0.00000     
  1539.03        36357.4        0.00000     
  1542.55        36357.4        0.00000     
  1546.08        36357.4        0.00000     
  1549.60        36357.4        0.00000     
  1553.13        36357.4        0.00000     
  1556.65        36357.4        0.00000     
  1560.18        36357.4        0.00000     
  1563.71        36357.4        0.00000     
  1567.23        36357.4        0.00000     
  1570.76        36357.4        0.00000     
  1574.28        36357.4        0.00000     
  1577.81        36357.4        0.00000     
  1581.33        36357.4        0.00000     
  1584.86        36357.4        0.00000     
  1588.38        36357.4        0.00000     
  1591.91        36357.4        0.00000     
  1595.44        36357.4        0.00000     
  1598.96        36357.4        0.00000     
  1602.49        36357.4        0.00000     
  1606.01        36357.4        0.00000     
  1609.54        36357.4        0.00000     
  1613.06        36357.4        0.00000     
  1616.59        36357.4        0.00000     
  1620.12        36357.4        0.00000     
  1623.64        36357.4        0.00000     
  1627.17        36357.4        0.00000     
  1630.69        36357.4        0.00000     
  1634.22        36357.4        0.00000     
  1637.74        36357.4        0.00000     
  1641.27        36357.4        0.00000     
  1644.79        36357.4        0.00000     
  1648.32        36357.4        0.00000     
  1651.85        36357.4        0.00000     
  1655.37        36357.4        0.00000     
  1658.90        36357.4        0.00000     
  1662.42        36357.4        0.00000     
  1665.95        36357.4        0.00000     
  1669.47        36357.4        0.00000     
  1673.00        36357.4        0.00000     
  573.000        36644.2        2.99295     
  576.526        36644.2        2.99295     
  580.051        36644.2        2.99295     
  583.577        36644.2        2.99295     
  587.103        36644.2        2.99295     
  590.628        36644.2        2.99295     
  594.154        36644.2        2.99295     
  597.679        36644.2        2.99295     
  601.205        36644.2        2.99295     
  604.731        36644.2        2.99295     
  608.256        36644.2        2.99295     
  611.782        36644.2        2.99295     
  615.308        36644.2        2.99295     
  618.833        36644.2        2.99295     
  622.359        36644.2        2.99295     
  625.885        36644.2        2.99295     
  629.410        36644.2        2.99295     
  632.936        36644.2        2.99295     
  636.462        36644.2        2.99295     
  639.987        36644.2        2.99295     
  643.513        36644.2        2.99295     
  647.038        36644.2        2.99295     
  650.564        36644.2        2.99295     
  654.090        36644.2        2.99295     
  657.615        36644.2        2.99295     
  661.141        36644.2        2.99295     
  664.667        36644.2        2.99295     
  668.192        36644.2        2.99295     
  671.718        36644.2        2.99295     
  675.244        36644.2        2.99295     
  678.769        36644.2        2.99295     
  682.295        36644.2        2.99295     
  685.821        36644.2        2.99295     
  689.346        36644.2        2.99295     
  692.872        36644.2        2.99295     
  696.397        36644.2        2.99295     
  699.923        36644.2        2.99295     
  703.449        36644.2        2.99295     
  706.974        36644.2        2.99295     
  710.500        36644.2        2.99295     
  714.026        36644.2        2.99295     
  717.551        36644.2        2.99295     
  721.077        36644.2        2.99295     
  724.603        36644.2        2.99295     
  728.128        36644.2        2.99295     
  731.654        36644.2        2.99295     
  735.179        36644.2        2.99295     
  738.705        36644.2        2.99295     
  742.231        36644.2        2.99295     
  745.756        36644.2        2.99295     
  749.282        36644.2        2.99295     
  752.808        36644.2        2.99295     
  756.333        36644.2        2.99295     
  759.859        36644.2        2.99295     
  763.385        36644.2        2.99295     
  766.910        36644.2        2.99295     
  770.436        36644.2        2.99295     
  773.962        36644.2        2.99295     
  777.487        36644.2        2.99295     
  781.013        36644.2        2.99295     
  784.538        36644.2        2.99295     
  788.064        36644.2        2.99295     
  791.590        36644.2        2.99295     
  795.115        36644.2        2.99295     
  798.641        36644.2        2.99295     
  802.167        36644.2        2.99295     
  805.692        36644.2        2.99295     
  809.218        36644.2        2.99295     
  812.744        36644.2        2.99295     
  816.269        36644.2        2.99295     
  819.795        36644.2        2.99295     
  823.321        36644.2        2.99295     
  826.846        36644.2        2.99295     
  830.372        36644.2        2.99295     
  833.897        36644.2        2.99295     
  837.423        36644.2        2.99295     
  840.949        36644.2        2.99419     
  844.474        36644.2        2.99419     
  848.000        36644.2        2.99419     
  851.526        36644.2        2.99419     
  855.051        36644.2        2.99601     
  858.577        36644.2        2.99601     
  862.103        36644.2        2.99601     
  865.628        36644.2        2.99601     
  869.154        36644.2        2.99601     
  872.679        36644.2        3.00024     
  876.205        36644.2        3.00024     
  879.731        36644.2        3.00024     
  883.256        36644.2        3.00024     
  886.782        36644.2        3.00024     
  890.308        36644.2        3.00024     
  893.833        36644.2        3.00024     
  897.359        36644.2        3.00024     
  900.885        36644.2        3.00302     
  904.410        36644.2        3.00302     
  907.936        36644.2        3.00302     
  911.462        36644.2        3.00302     
  914.987        36644.2        2.99945     
  918.513        36644.2        2.99945     
  922.038        36644.2        2.99945     
  925.564        36644.2        2.99945     
  929.090        36644.2        2.99968     
  932.615        36644.2        2.99237     
  936.141        36644.2        2.99020     
  939.667        36644.2        2.98804     
  943.192        36644.2        2.98586     
  946.718        36644.2        2.98857     
  950.244        36644.2        2.98322     
  953.769        36644.2        2.98171     
  957.295        36644.2        2.97413     
  960.821        36644.2        2.97062     
  964.346        36644.2        2.95526     
  967.872        36644.2        2.94579     
  971.397        36644.2        2.94485     
  974.923        36644.2        2.92327     
  978.449        36644.2        2.91770     
  981.974        36644.2        2.90847     
  985.500        36644.2        2.90016     
  989.026        36644.2        2.89185     
  992.551        36644.2        2.88120     
  996.077        36644.2        2.86656     
  999.603        36644.2        2.85244     
  1003.13        36644.2        2.83569     
  1006.65        36644.2        2.81882     
  1010.18        36644.2        2.79977     
  1013.71        36644.2        2.78841     
  1017.23        36644.2        2.77524     
  1020.76        36644.2        2.77524     
  1024.28        36644.2        2.74069     
  1027.81        36644.2        2.71574     
  1031.33        36644.2        2.69891     
  1034.86        36644.2        2.67394     
  1038.38        36644.2        2.67316     
  1041.91        36644.2        2.65578     
  1045.44        36644.2        2.63840     
  1048.96        36644.2        2.59310     
  1052.49        36644.2        2.52642     
  1056.01        36644.2        2.55803     
  1059.54        36644.2        2.52323     
  1063.06        36644.2        2.51547     
  1066.59        36644.2        2.48966     
  1070.12        36644.2        2.46384     
  1073.64        36644.2        2.42200     
  1077.17        36644.2        2.40457     
  1080.69        36644.2        2.36821     
  1084.22        36644.2        1.63262     
  1087.74        36644.2        1.58839     
  1091.27        36644.2        1.54411     
  1094.79        36644.2        1.47160     
  1098.32        36644.2        1.43456     
  1101.85        36644.2        1.43969     
  1105.37        36644.2        1.36768     
  1108.90        36644.2        1.38373     
  1112.42        36644.2        1.24754     
  1115.95        36644.2        1.50115     
  1119.47        36644.2        1.15770     
  1123.00        36644.2        1.12611     
  1126.53        36644.2        1.18239     
  1130.05        36644.2        1.11161     
  1133.58        36644.2        1.23802     
  1137.10        36644.2        1.26843     
  1140.63        36644.2        1.03429     
  1144.15        36644.2        1.32189     
  1147.68        36644.2       0.862034     
  1151.21        36644.2        1.05650     
  1154.73        36644.2       0.779898     
  1158.26        36644.2       0.640761     
  1161.78        36644.2       0.562779     
  1165.31        36644.2       0.506038     
  1168.83        36644.2       0.464394     
  1172.36        36644.2       0.477034     
  1175.88        36644.2       0.222235     
  1179.41        36644.2       0.181488     
  1182.94        36644.2        0.00000     
  1186.46        36644.2        0.00000     
  1189.99        36644.2        0.00000     
  1193.51        36644.2        0.00000     
  1197.04        36644.2        0.00000     
  1200.56        36644.2        0.00000     
  1204.09        36644.2        0.00000     
  1207.62        36644.2        0.00000     
  1211.14        36644.2        0.00000     
  1214.67        36644.2        0.00000     
  1218.19        36644.2        0.00000     
  1221.72        36644.2        0.00000     
  1225.24        36644.2        0.00000     
  1228.77        36644.2        0.00000     
  1232.29        36644.2        0.00000     
  1235.82        36644.2        0.00000     
  1239.35        36644.2        0.00000     
  1242.87        36644.2        0.00000     
  1246.40        36644.2        0.00000     
  1249.92        36644.2        0.00000     
  1253.45        36644.2        0.00000     
  1256.97        36644.2        0.00000     
  1260.50        36644.2        0.00000     
  1264.03        36644.2        0.00000     
  1267.55        36644.2        0.00000     
  1271.08        36644.2        0.00000     
  1274.60        36644.2        0.00000     
  1278.13        36644.2        0.00000     
  1281.65        36644.2        0.00000     
  1285.18        36644.2        0.00000     
  1288.71        36644.2        0.00000     
  1292.23        36644.2        0.00000     
  1295.76        36644.2        0.00000     
  1299.28        36644.2        0.00000     
  1302.81        36644.2        0.00000     
  1306.33        36644.2        0.00000     
  1309.86        36644.2        0.00000     
  1313.38        36644.2        0.00000     
  1316.91        36644.2        0.00000     
  1320.44        36644.2        0.00000     
  1323.96        36644.2        0.00000     
  1327.49        36644.2        0.00000     
  1331.01        36644.2        0.00000     
  1334.54        36644.2        0.00000     
  1338.06        36644.2        0.00000     
  1341.59        36644.2        0.00000     
  1345.12        36644.2        0.00000     
  1348.64        36644.2        0.00000     
  1352.17        36644.2        0.00000     
  1355.69        36644.2        0.00000     
  1359.22        36644.2        0.00000     
  1362.74        36644.2        0.00000     
  1366.27        36644.2        0.00000     
  1369.79        36644.2        0.00000     
  1373.32        36644.2        0.00000     
  1376.85        36644.2        0.00000     
  1380.37        36644.2        0.00000     
  1383.90        36644.2        0.00000     
  1387.42        36644.2        0.00000     
  1390.95        36644.2        0.00000     
  1394.47        36644.2        0.00000     
  1398.00        36644.2        0.00000     
  1401.53        36644.2        0.00000     
  1405.05        36644.2        0.00000     
  1408.58        36644.2        0.00000     
  1412.10        36644.2        0.00000     
  1415.63        36644.2        0.00000     
  1419.15        36644.2        0.00000     
  1422.68        36644.2        0.00000     
  1426.21        36644.2        0.00000     
  1429.73        36644.2        0.00000     
  1433.26        36644.2        0.00000     
  1436.78        36644.2        0.00000     
  1440.31        36644.2        0.00000     
  1443.83        36644.2        0.00000     
  1447.36        36644.2        0.00000     
  1450.88        36644.2        0.00000     
  1454.41        36644.2        0.00000     
  1457.94        36644.2        0.00000     
  1461.46        36644.2        0.00000     
  1464.99        36644.2        0.00000     
  1468.51        36644.2        0.00000     
  1472.04        36644.2        0.00000     
  1475.56        36644.2        0.00000     
  1479.09        36644.2        0.00000     
  1482.62        36644.2        0.00000     
  1486.14        36644.2        0.00000     
  1489.67        36644.2        0.00000     
  1493.19        36644.2        0.00000     
  1496.72        36644.2        0.00000     
  1500.24        36644.2        0.00000     
  1503.77        36644.2        0.00000     
  1507.29        36644.2        0.00000     
  1510.82        36644.2        0.00000     
  1514.35        36644.2        0.00000     
  1517.87        36644.2        0.00000     
  1521.40        36644.2        0.00000     
  1524.92        36644.2        0.00000     
  1528.45        36644.2        0.00000     
  1531.97        36644.2        0.00000     
  1535.50        36644.2        0.00000     
  1539.03        36644.2        0.00000     
  1542.55        36644.2        0.00000     
  1546.08        36644.2        0.00000     
  1549.60        36644.2        0.00000     
  1553.13        36644.2        0.00000     
  1556.65        36644.2        0.00000     
  1560.18        36644.2        0.00000     
  1563.71        36644.2        0.00000     
  1567.23        36644.2        0.00000     
  1570.76        36644.2        0.00000     
  1574.28        36644.2        0.00000     
  1577.81        36644.2        0.00000     
  1581.33        36644.2        0.00000     
  1584.86        36644.2        0.00000     
  1588.38        36644.2        0.00000     
  1591.91        36644.2        0.00000     
  1595.44        36644.2        0.00000     
  1598.96        36644.2        0.00000     
  1602.49        36644.2        0.00000     
  1606.01        36644.2        0.00000     
  1609.54        36644.2        0.00000     
  1613.06        36644.2        0.00000     
  1616.59        36644.2        0.00000     
  1620.12        36644.2        0.00000     
  1623.64        36644.2        0.00000     
  1627.17        36644.2        0.00000     
  1630.69        36644.2        0.00000     
  1634.22        36644.2        0.00000     
  1637.74        36644.2        0.00000     
  1641.27        36644.2        0.00000     
  1644.79        36644.2        0.00000     
  1648.32        36644.2        0.00000     
  1651.85        36644.2        0.00000     
  1655.37        36644.2        0.00000     
  1658.90        36644.2        0.00000     
  1662.42        36644.2        0.00000     
  1665.95        36644.2        0.00000     
  1669.47        36644.2        0.00000     
  1673.00        36644.2        0.00000     
  573.000        36931.1        2.99295     
  576.526        36931.1        2.99295     
  580.051        36931.1        2.99295     
  583.577        36931.1        2.99295     
  587.103        36931.1        2.99295     
  590.628        36931.1        2.99295     
  594.154        36931.1        2.99295     
  597.679        36931.1        2.99295     
  601.205        36931.1        2.99295     
  604.731        36931.1        2.99295     
  608.256        36931.1        2.99295     
  611.782        36931.1        2.99295     
  615.308        36931.1        2.99295     
  618.833        36931.1        2.99295     
  622.359        36931.1        2.99295     
  625.885        36931.1        2.99295     
  629.410        36931.1        2.99295     
  632.936        36931.1        2.99295     
  636.462        36931.1        2.99295     
  639.987        36931.1        2.99295     
  643.513        36931.1        2.99295     
  647.038        36931.1        2.99295     
  650.564        36931.1        2.99295     
  654.090        36931.1        2.99295     
  657.615        36931.1        2.99295     
  661.141        36931.1        2.99295     
  664.667        36931.1        2.99295     
  668.192        36931.1        2.99295     
  671.718        36931.1        2.99295     
  675.244        36931.1        2.99295     
  678.769        36931.1        2.99295     
  682.295        36931.1        2.99295     
  685.821        36931.1        2.99295     
  689.346        36931.1        2.99295     
  692.872        36931.1        2.99295     
  696.397        36931.1        2.99295     
  699.923        36931.1        2.99295     
  703.449        36931.1        2.99295     
  706.974        36931.1        2.99295     
  710.500        36931.1        2.99295     
  714.026        36931.1        2.99295     
  717.551        36931.1        2.99295     
  721.077        36931.1        2.99295     
  724.603        36931.1        2.99295     
  728.128        36931.1        2.99295     
  731.654        36931.1        2.99295     
  735.179        36931.1        2.99295     
  738.705        36931.1        2.99295     
  742.231        36931.1        2.99295     
  745.756        36931.1        2.99295     
  749.282        36931.1        2.99295     
  752.808        36931.1        2.99295     
  756.333        36931.1        2.99295     
  759.859        36931.1        2.99295     
  763.385        36931.1        2.99295     
  766.910        36931.1        2.99295     
  770.436        36931.1        2.99295     
  773.962        36931.1        2.99295     
  777.487        36931.1        2.99295     
  781.013        36931.1        2.99295     
  784.538        36931.1        2.99295     
  788.064        36931.1        2.99295     
  791.590        36931.1        2.99295     
  795.115        36931.1        2.99295     
  798.641        36931.1        2.99295     
  802.167        36931.1        2.99295     
  805.692        36931.1        2.99295     
  809.218        36931.1        2.99295     
  812.744        36931.1        2.99295     
  816.269        36931.1        2.99295     
  819.795        36931.1        2.99295     
  823.321        36931.1        2.99295     
  826.846        36931.1        2.99295     
  830.372        36931.1        2.99295     
  833.897        36931.1        2.99295     
  837.423        36931.1        2.99301     
  840.949        36931.1        2.99419     
  844.474        36931.1        2.99419     
  848.000        36931.1        2.99419     
  851.526        36931.1        2.99419     
  855.051        36931.1        2.99601     
  858.577        36931.1        2.99601     
  862.103        36931.1        2.99601     
  865.628        36931.1        2.99601     
  869.154        36931.1        2.99601     
  872.679        36931.1        3.00024     
  876.205        36931.1        3.00024     
  879.731        36931.1        3.00024     
  883.256        36931.1        3.00024     
