Staudigel_H2O_wt%                                                                          
           2
T(K)    
   573.00000000000000     
   3.5256410256410255     
         313
P(bar)  
   500.00000000000000     
   286.85897435897436     
         313
           3
T(K)           P(bar)         H2O,wt%       
  1429.73        6237.18        0.00000     
  1433.26        6237.18        0.00000     
  1436.78        6237.18        0.00000     
  1440.31        6237.18        0.00000     
  1443.83        6237.18        0.00000     
  1447.36        6237.18        0.00000     
  1450.88        6237.18        0.00000     
  1454.41        6237.18        0.00000     
  1457.94        6237.18        0.00000     
  1461.46        6237.18        0.00000     
  1464.99        6237.18        0.00000     
  1468.51        6237.18        0.00000     
  1472.04        6237.18        0.00000     
  1475.56        6237.18        0.00000     
  1479.09        6237.18        0.00000     
  1482.62        6237.18        0.00000     
  1486.14        6237.18        0.00000     
  1489.67        6237.18        0.00000     
  1493.19        6237.18        0.00000     
  1496.72        6237.18        0.00000     
  1500.24        6237.18        0.00000     
  1503.77        6237.18        0.00000     
  1507.29        6237.18        0.00000     
  1510.82        6237.18        0.00000     
  1514.35        6237.18        0.00000     
  1517.87        6237.18        0.00000     
  1521.40        6237.18        0.00000     
  1524.92        6237.18        0.00000     
  1528.45        6237.18        0.00000     
  1531.97        6237.18        0.00000     
  1535.50        6237.18        0.00000     
  1539.03        6237.18        0.00000     
  1542.55        6237.18        0.00000     
  1546.08        6237.18        0.00000     
  1549.60        6237.18        0.00000     
  1553.13        6237.18        0.00000     
  1556.65        6237.18        0.00000     
  1560.18        6237.18        0.00000     
  1563.71        6237.18        0.00000     
  1567.23        6237.18        0.00000     
  1570.76        6237.18        0.00000     
  1574.28        6237.18        0.00000     
  1577.81        6237.18        0.00000     
  1581.33        6237.18        0.00000     
  1584.86        6237.18        0.00000     
  1588.38        6237.18        0.00000     
  1591.91        6237.18        0.00000     
  1595.44        6237.18        0.00000     
  1598.96        6237.18        0.00000     
  1602.49        6237.18        0.00000     
  1606.01        6237.18        0.00000     
  1609.54        6237.18        0.00000     
  1613.06        6237.18        0.00000     
  1616.59        6237.18        0.00000     
  1620.12        6237.18        0.00000     
  1623.64        6237.18        0.00000     
  1627.17        6237.18        0.00000     
  1630.69        6237.18        0.00000     
  1634.22        6237.18        0.00000     
  1637.74        6237.18        0.00000     
  1641.27        6237.18        0.00000     
  1644.79        6237.18        0.00000     
  1648.32        6237.18        0.00000     
  1651.85        6237.18        0.00000     
  1655.37        6237.18        0.00000     
  1658.90        6237.18        0.00000     
  1662.42        6237.18        0.00000     
  1665.95        6237.18        0.00000     
  1669.47        6237.18        0.00000     
  1673.00        6237.18        0.00000     
  573.000        6524.04        2.66829     
  576.526        6524.04        2.66829     
  580.051        6524.04        2.66829     
  583.577        6524.04        2.66829     
  587.103        6524.04        2.66829     
  590.628        6524.04        2.66829     
  594.154        6524.04        2.66829     
  597.679        6524.04        2.66829     
  601.205        6524.04        2.66829     
  604.731        6524.04        2.66829     
  608.256        6524.04        2.66829     
  611.782        6524.04        2.66829     
  615.308        6524.04        2.66829     
  618.833        6524.04        2.66829     
  622.359        6524.04        2.66829     
  625.885        6524.04        2.66829     
  629.410        6524.04        2.66829     
  632.936        6524.04        2.66829     
  636.462        6524.04        2.66829     
  639.987        6524.04        2.66829     
  643.513        6524.04        2.66829     
  647.038        6524.04        2.66829     
  650.564        6524.04        2.66829     
  654.090        6524.04        2.66829     
  657.615        6524.04        2.66829     
  661.141        6524.04        2.66829     
  664.667        6524.04        2.66829     
  668.192        6524.04        2.66829     
  671.718        6524.04        2.66829     
  675.244        6524.04        2.66829     
  678.769        6524.04        2.66829     
  682.295        6524.04        2.66829     
  685.821        6524.04        2.66829     
  689.346        6524.04        2.66829     
  692.872        6524.04        2.66829     
  696.397        6524.04        2.66829     
  699.923        6524.04        2.66829     
  703.449        6524.04        2.66829     
  706.974        6524.04        2.66829     
  710.500        6524.04        2.66829     
  714.026        6524.04        2.66829     
  717.551        6524.04        2.66417     
  721.077        6524.04        2.65210     
  724.603        6524.04        2.63879     
  728.128        6524.04        2.63879     
  731.654        6524.04        2.60717     
  735.179        6524.04        2.58712     
  738.705        6524.04        2.52788     
  742.231        6524.04        2.44747     
  745.756        6524.04        2.44747     
  749.282        6524.04        2.44747     
  752.808        6524.04        2.44747     
  756.333        6524.04        2.44747     
  759.859        6524.04        2.10440     
  763.385        6524.04        2.05359     
  766.910        6524.04        1.66608     
  770.436        6524.04        1.66811     
  773.962        6524.04        1.66398     
  777.487        6524.04        1.68763     
  781.013        6524.04        1.68763     
  784.538        6524.04        1.68763     
  788.064        6524.04        1.64456     
  791.590        6524.04        1.64456     
  795.115        6524.04        1.64456     
  798.641        6524.04        1.48559     
  802.167        6524.04        1.48559     
  805.692        6524.04        1.48559     
  809.218        6524.04        1.48559     
  812.744        6524.04        1.48559     
  816.269        6524.04        1.58495     
  819.795        6524.04        1.58495     
  823.321        6524.04        1.47392     
  826.846        6524.04        1.44226     
  830.372        6524.04        1.43892     
  833.897        6524.04        1.43421     
  837.423        6524.04        1.42726     
  840.949        6524.04        1.42156     
  844.474        6524.04        1.42156     
  848.000        6524.04        1.42156     
  851.526        6524.04        1.40106     
  855.051        6524.04        1.39507     
  858.577        6524.04        1.38905     
  862.103        6524.04        1.38336     
  865.628        6524.04        1.37736     
  869.154        6524.04        1.37224     
  872.679        6524.04        1.36897     
  876.205        6524.04        1.36551     
  879.731        6524.04        1.36218     
  883.256        6524.04        1.34341     
  886.782        6524.04        1.31116     
  890.308        6524.04        1.23338     
  893.833        6524.04        1.23338     
  897.359        6524.04        1.21088     
  900.885        6524.04        1.21088     
  904.410        6524.04        1.21088     
  907.936        6524.04        1.21088     
  911.462        6524.04        1.21088     
  914.987        6524.04        1.21088     
  918.513        6524.04        1.21088     
  922.038        6524.04        1.21088     
  925.564        6524.04        1.21088     
  929.090        6524.04        1.21088     
  932.615        6524.04        1.21088     
  936.141        6524.04        1.21088     
  939.667        6524.04        1.21088     
  943.192        6524.04        1.21088     
  946.718        6524.04        1.21088     
  950.244        6524.04        1.21088     
  953.769        6524.04        1.21088     
  957.295        6524.04        1.21088     
  960.821        6524.04        1.21088     
  964.346        6524.04        1.21088     
  967.872        6524.04        1.21088     
  971.397        6524.04        1.21088     
  974.923        6524.04        1.21088     
  978.449        6524.04        1.21088     
  981.974        6524.04        1.21088     
  985.500        6524.04        1.21088     
  989.026        6524.04        1.21088     
  992.551        6524.04        1.21088     
  996.077        6524.04        1.21088     
  999.603        6524.04        1.21088     
  1003.13        6524.04        1.21088     
  1006.65        6524.04        1.21088     
  1010.18        6524.04        1.21088     
  1013.71        6524.04        1.21088     
  1017.23        6524.04        1.21088     
  1020.76        6524.04        1.21088     
  1024.28        6524.04        1.21088     
  1027.81        6524.04        1.21088     
  1031.33        6524.04        1.21088     
  1034.86        6524.04        1.21088     
  1038.38        6524.04        1.20537     
  1041.91        6524.04        1.11049     
  1045.44        6524.04        1.01917     
  1048.96        6524.04       0.928501     
  1052.49        6524.04       0.839162     
  1056.01        6524.04       0.759355     
  1059.54        6524.04       0.688149     
  1063.06        6524.04       0.613021     
  1066.59        6524.04       0.577276     
  1070.12        6524.04       0.548535     
  1073.64        6524.04       0.524496     
  1077.17        6524.04       0.511835     
  1080.69        6524.04       0.499172     
  1084.22        6524.04       0.473777     
  1087.74        6524.04       0.459540     
  1091.27        6524.04       0.447230     
  1094.79        6524.04       0.435418     
  1098.32        6524.04       0.435802     
  1101.85        6524.04       0.414750     
  1105.37        6524.04       0.405846     
  1108.90        6524.04       0.397740     
  1112.42        6524.04       0.383736     
  1115.95        6524.04       0.382531     
  1119.47        6524.04       0.367360     
  1123.00        6524.04       0.309136     
  1126.53        6524.04       0.312721     
  1130.05        6524.04       0.298019     
  1133.58        6524.04       0.264757     
  1137.10        6524.04       0.227341     
  1140.63        6524.04       0.179876     
  1144.15        6524.04       0.187526     
  1147.68        6524.04       0.165615     
  1151.21        6524.04       0.140545     
  1154.73        6524.04       0.140437     
  1158.26        6524.04       0.105772     
  1161.78        6524.04       0.704547E-001
  1165.31        6524.04       0.436748E-001
  1168.83        6524.04       0.173970E-001
  1172.36        6524.04        0.00000     
  1175.88        6524.04        0.00000     
  1179.41        6524.04        0.00000     
  1182.94        6524.04        0.00000     
  1186.46        6524.04        0.00000     
  1189.99        6524.04        0.00000     
  1193.51        6524.04        0.00000     
  1197.04        6524.04        0.00000     
  1200.56        6524.04        0.00000     
  1204.09        6524.04        0.00000     
  1207.62        6524.04        0.00000     
  1211.14        6524.04        0.00000     
  1214.67        6524.04        0.00000     
  1218.19        6524.04        0.00000     
  1221.72        6524.04        0.00000     
  1225.24        6524.04        0.00000     
  1228.77        6524.04        0.00000     
  1232.29        6524.04        0.00000     
  1235.82        6524.04        0.00000     
  1239.35        6524.04        0.00000     
  1242.87        6524.04        0.00000     
  1246.40        6524.04        0.00000     
  1249.92        6524.04        0.00000     
  1253.45        6524.04        0.00000     
  1256.97        6524.04        0.00000     
  1260.50        6524.04        0.00000     
  1264.03        6524.04        0.00000     
  1267.55        6524.04        0.00000     
  1271.08        6524.04        0.00000     
  1274.60        6524.04        0.00000     
  1278.13        6524.04        0.00000     
  1281.65        6524.04        0.00000     
  1285.18        6524.04        0.00000     
  1288.71        6524.04        0.00000     
  1292.23        6524.04        0.00000     
  1295.76        6524.04        0.00000     
  1299.28        6524.04        0.00000     
  1302.81        6524.04        0.00000     
  1306.33        6524.04        0.00000     
  1309.86        6524.04        0.00000     
  1313.38        6524.04        0.00000     
  1316.91        6524.04        0.00000     
  1320.44        6524.04        0.00000     
  1323.96        6524.04        0.00000     
  1327.49        6524.04        0.00000     
  1331.01        6524.04        0.00000     
  1334.54        6524.04        0.00000     
  1338.06        6524.04        0.00000     
  1341.59        6524.04        0.00000     
  1345.12        6524.04        0.00000     
  1348.64        6524.04        0.00000     
  1352.17        6524.04        0.00000     
  1355.69        6524.04        0.00000     
  1359.22        6524.04        0.00000     
  1362.74        6524.04        0.00000     
  1366.27        6524.04        0.00000     
  1369.79        6524.04        0.00000     
  1373.32        6524.04        0.00000     
  1376.85        6524.04        0.00000     
  1380.37        6524.04        0.00000     
  1383.90        6524.04        0.00000     
  1387.42        6524.04        0.00000     
  1390.95        6524.04        0.00000     
  1394.47        6524.04        0.00000     
  1398.00        6524.04        0.00000     
  1401.53        6524.04        0.00000     
  1405.05        6524.04        0.00000     
  1408.58        6524.04        0.00000     
  1412.10        6524.04        0.00000     
  1415.63        6524.04        0.00000     
  1419.15        6524.04        0.00000     
  1422.68        6524.04        0.00000     
  1426.21        6524.04        0.00000     
  1429.73        6524.04        0.00000     
  1433.26        6524.04        0.00000     
  1436.78        6524.04        0.00000     
  1440.31        6524.04        0.00000     
  1443.83        6524.04        0.00000     
  1447.36        6524.04        0.00000     
  1450.88        6524.04        0.00000     
  1454.41        6524.04        0.00000     
  1457.94        6524.04        0.00000     
  1461.46        6524.04        0.00000     
  1464.99        6524.04        0.00000     
  1468.51        6524.04        0.00000     
  1472.04        6524.04        0.00000     
  1475.56        6524.04        0.00000     
  1479.09        6524.04        0.00000     
  1482.62        6524.04        0.00000     
  1486.14        6524.04        0.00000     
  1489.67        6524.04        0.00000     
  1493.19        6524.04        0.00000     
  1496.72        6524.04        0.00000     
  1500.24        6524.04        0.00000     
  1503.77        6524.04        0.00000     
  1507.29        6524.04        0.00000     
  1510.82        6524.04        0.00000     
  1514.35        6524.04        0.00000     
  1517.87        6524.04        0.00000     
  1521.40        6524.04        0.00000     
  1524.92        6524.04        0.00000     
  1528.45        6524.04        0.00000     
  1531.97        6524.04        0.00000     
  1535.50        6524.04        0.00000     
  1539.03        6524.04        0.00000     
  1542.55        6524.04        0.00000     
  1546.08        6524.04        0.00000     
  1549.60        6524.04        0.00000     
  1553.13        6524.04        0.00000     
  1556.65        6524.04        0.00000     
  1560.18        6524.04        0.00000     
  1563.71        6524.04        0.00000     
  1567.23        6524.04        0.00000     
  1570.76        6524.04        0.00000     
  1574.28        6524.04        0.00000     
  1577.81        6524.04        0.00000     
  1581.33        6524.04        0.00000     
  1584.86        6524.04        0.00000     
  1588.38        6524.04        0.00000     
  1591.91        6524.04        0.00000     
  1595.44        6524.04        0.00000     
  1598.96        6524.04        0.00000     
  1602.49        6524.04        0.00000     
  1606.01        6524.04        0.00000     
  1609.54        6524.04        0.00000     
  1613.06        6524.04        0.00000     
  1616.59        6524.04        0.00000     
  1620.12        6524.04        0.00000     
  1623.64        6524.04        0.00000     
  1627.17        6524.04        0.00000     
  1630.69        6524.04        0.00000     
  1634.22        6524.04        0.00000     
  1637.74        6524.04        0.00000     
  1641.27        6524.04        0.00000     
  1644.79        6524.04        0.00000     
  1648.32        6524.04        0.00000     
  1651.85        6524.04        0.00000     
  1655.37        6524.04        0.00000     
  1658.90        6524.04        0.00000     
  1662.42        6524.04        0.00000     
  1665.95        6524.04        0.00000     
  1669.47        6524.04        0.00000     
  1673.00        6524.04        0.00000     
  573.000        6810.90        2.66829     
  576.526        6810.90        2.66829     
  580.051        6810.90        2.66829     
  583.577        6810.90        2.66829     
  587.103        6810.90        2.66829     
  590.628        6810.90        2.66829     
  594.154        6810.90        2.66829     
  597.679        6810.90        2.66829     
  601.205        6810.90        2.66829     
  604.731        6810.90        2.66829     
  608.256        6810.90        2.66829     
  611.782        6810.90        2.66829     
  615.308        6810.90        2.66829     
  618.833        6810.90        2.66829     
  622.359        6810.90        2.66829     
  625.885        6810.90        2.66829     
  629.410        6810.90        2.66829     
  632.936        6810.90        2.66829     
  636.462        6810.90        2.66829     
  639.987        6810.90        2.66829     
  643.513        6810.90        2.66829     
  647.038        6810.90        2.66829     
  650.564        6810.90        2.66829     
  654.090        6810.90        2.66829     
  657.615        6810.90        2.66829     
  661.141        6810.90        2.66829     
  664.667        6810.90        2.66829     
  668.192        6810.90        2.66829     
  671.718        6810.90        2.66829     
  675.244        6810.90        2.66829     
  678.769        6810.90        2.66829     
  682.295        6810.90        2.66829     
  685.821        6810.90        2.66829     
  689.346        6810.90        2.66829     
  692.872        6810.90        2.66829     
  696.397        6810.90        2.66287     
  699.923        6810.90        2.64797     
  703.449        6810.90        2.63335     
  706.974        6810.90        2.61715     
  710.500        6810.90        2.60107     
  714.026        6810.90        2.59069     
  717.551        6810.90        2.58510     
  721.077        6810.90        2.57580     
  724.603        6810.90        2.56650     
  728.128        6810.90        2.55537     
  731.654        6810.90        2.54203     
  735.179        6810.90        2.52764     
  738.705        6810.90        2.50771     
  742.231        6810.90        2.47377     
  745.756        6810.90        2.44747     
  749.282        6810.90        2.44747     
  752.808        6810.90        2.44747     
  756.333        6810.90        2.10658     
  759.859        6810.90        1.69987     
  763.385        6810.90        1.70545     
  766.910        6810.90        1.70545     
  770.436        6810.90        1.69833     
  773.962        6810.90        1.69652     
  777.487        6810.90        1.68763     
  781.013        6810.90        1.68763     
  784.538        6810.90        1.66344     
  788.064        6810.90        1.64456     
  791.590        6810.90        1.64456     
  795.115        6810.90        1.64456     
  798.641        6810.90        1.48559     
  802.167        6810.90        1.48559     
  805.692        6810.90        1.48559     
  809.218        6810.90        1.48559     
  812.744        6810.90        1.48559     
  816.269        6810.90        1.58495     
  819.795        6810.90        1.58495     
  823.321        6810.90        1.58495     
  826.846        6810.90        1.55666     
  830.372        6810.90        1.46680     
  833.897        6810.90        1.46680     
  837.423        6810.90        1.44506     
  840.949        6810.90        1.43608     
  844.474        6810.90        1.42156     
  848.000        6810.90        1.42156     
  851.526        6810.90        1.43009     
  855.051        6810.90        1.40805     
  858.577        6810.90        1.40195     
  862.103        6810.90        1.39593     
  865.628        6810.90        1.39024     
  869.154        6810.90        1.38461     
  872.679        6810.90        1.37236     
  876.205        6810.90        1.37236     
  879.731        6810.90        1.36831     
  883.256        6810.90        1.36506     
  886.782        6810.90        1.34253     
  890.308        6810.90        1.31078     
  893.833        6810.90        1.23338     
  897.359        6810.90        1.23496     
  900.885        6810.90        1.21088     
  904.410        6810.90        1.21088     
  907.936        6810.90        1.21088     
  911.462        6810.90        1.21088     
  914.987        6810.90        1.21088     
  918.513        6810.90        1.21088     
  922.038        6810.90        1.21088     
  925.564        6810.90        1.21088     
  929.090        6810.90        1.21088     
  932.615        6810.90        1.21088     
  936.141        6810.90        1.21088     
  939.667        6810.90        1.21088     
  943.192        6810.90        1.21088     
  946.718        6810.90        1.21088     
  950.244        6810.90        1.21088     
  953.769        6810.90        1.21088     
  957.295        6810.90        1.21088     
  960.821        6810.90        1.21088     
  964.346        6810.90        1.21088     
  967.872        6810.90        1.21088     
  971.397        6810.90        1.21088     
  974.923        6810.90        1.21088     
  978.449        6810.90        1.21088     
  981.974        6810.90        1.21088     
  985.500        6810.90        1.21088     
  989.026        6810.90        1.21088     
  992.551        6810.90        1.21088     
  996.077        6810.90        1.21088     
  999.603        6810.90        1.21088     
  1003.13        6810.90        1.21088     
  1006.65        6810.90        1.21088     
  1010.18        6810.90        1.21088     
  1013.71        6810.90        1.21088     
  1017.23        6810.90        1.21088     
  1020.76        6810.90        1.21088     
  1024.28        6810.90        1.21088     
  1027.81        6810.90        1.21088     
  1031.33        6810.90        1.21088     
  1034.86        6810.90        1.21088     
  1038.38        6810.90        1.19912     
  1041.91        6810.90        1.08669     
  1045.44        6810.90       0.968033     
  1048.96        6810.90       0.885220     
  1052.49        6810.90       0.815339     
  1056.01        6810.90       0.751049     
  1059.54        6810.90       0.699082     
  1063.06        6810.90       0.638249     
  1066.59        6810.90       0.591437     
  1070.12        6810.90       0.733062     
  1073.64        6810.90       0.522273     
  1077.17        6810.90       0.533568     
  1080.69        6810.90       0.524558     
  1084.22        6810.90       0.516066     
  1087.74        6810.90       0.449251     
  1091.27        6810.90       0.496432     
  1094.79        6810.90       0.424728     
  1098.32        6810.90       0.415564     
  1101.85        6810.90       0.406399     
  1105.37        6810.90       0.429703     
  1108.90        6810.90       0.392640     
  1112.42        6810.90       0.401263     
  1115.95        6810.90       0.380725     
  1119.47        6810.90       0.376158     
  1123.00        6810.90       0.365882     
  1126.53        6810.90       0.345880     
  1130.05        6810.90       0.325870     
  1133.58        6810.90       0.299167     
  1137.10        6810.90       0.292154     
  1140.63        6810.90       0.270842     
  1144.15        6810.90       0.243819     
  1147.68        6810.90       0.233712     
  1151.21        6810.90       0.200036     
  1154.73        6810.90       0.194665     
  1158.26        6810.90       0.143152     
  1161.78        6810.90       0.130134     
  1165.31        6810.90       0.108548     
  1168.83        6810.90       0.836295E-001
  1172.36        6810.90       0.605066E-001
  1175.88        6810.90       0.314128E-001
  1179.41        6810.90       0.903499E-002
  1182.94        6810.90        0.00000     
  1186.46        6810.90        0.00000     
  1189.99        6810.90        0.00000     
  1193.51        6810.90        0.00000     
  1197.04        6810.90        0.00000     
  1200.56        6810.90        0.00000     
  1204.09        6810.90        0.00000     
  1207.62        6810.90        0.00000     
  1211.14        6810.90        0.00000     
  1214.67        6810.90        0.00000     
  1218.19        6810.90        0.00000     
  1221.72        6810.90        0.00000     
  1225.24        6810.90        0.00000     
  1228.77        6810.90        0.00000     
  1232.29        6810.90        0.00000     
  1235.82        6810.90        0.00000     
  1239.35        6810.90        0.00000     
  1242.87        6810.90        0.00000     
  1246.40        6810.90        0.00000     
  1249.92        6810.90        0.00000     
  1253.45        6810.90        0.00000     
  1256.97        6810.90        0.00000     
  1260.50        6810.90        0.00000     
  1264.03        6810.90        0.00000     
  1267.55        6810.90        0.00000     
  1271.08        6810.90        0.00000     
  1274.60        6810.90        0.00000     
  1278.13        6810.90        0.00000     
  1281.65        6810.90        0.00000     
  1285.18        6810.90        0.00000     
  1288.71        6810.90        0.00000     
  1292.23        6810.90        0.00000     
  1295.76        6810.90        0.00000     
  1299.28        6810.90        0.00000     
  1302.81        6810.90        0.00000     
  1306.33        6810.90        0.00000     
  1309.86        6810.90        0.00000     
  1313.38        6810.90        0.00000     
  1316.91        6810.90        0.00000     
  1320.44        6810.90        0.00000     
  1323.96        6810.90        0.00000     
  1327.49        6810.90        0.00000     
  1331.01        6810.90        0.00000     
  1334.54        6810.90        0.00000     
  1338.06        6810.90        0.00000     
  1341.59        6810.90        0.00000     
  1345.12        6810.90        0.00000     
  1348.64        6810.90        0.00000     
  1352.17        6810.90        0.00000     
  1355.69        6810.90        0.00000     
  1359.22        6810.90        0.00000     
  1362.74        6810.90        0.00000     
  1366.27        6810.90        0.00000     
  1369.79        6810.90        0.00000     
  1373.32        6810.90        0.00000     
  1376.85        6810.90        0.00000     
  1380.37        6810.90        0.00000     
  1383.90        6810.90        0.00000     
  1387.42        6810.90        0.00000     
  1390.95        6810.90        0.00000     
  1394.47        6810.90        0.00000     
  1398.00        6810.90        0.00000     
  1401.53        6810.90        0.00000     
  1405.05        6810.90        0.00000     
  1408.58        6810.90        0.00000     
  1412.10        6810.90        0.00000     
  1415.63        6810.90        0.00000     
  1419.15        6810.90        0.00000     
  1422.68        6810.90        0.00000     
  1426.21        6810.90        0.00000     
  1429.73        6810.90        0.00000     
  1433.26        6810.90        0.00000     
  1436.78        6810.90        0.00000     
  1440.31        6810.90        0.00000     
  1443.83        6810.90        0.00000     
  1447.36        6810.90        0.00000     
  1450.88        6810.90        0.00000     
  1454.41        6810.90        0.00000     
  1457.94        6810.90        0.00000     
  1461.46        6810.90        0.00000     
  1464.99        6810.90        0.00000     
  1468.51        6810.90        0.00000     
  1472.04        6810.90        0.00000     
  1475.56        6810.90        0.00000     
  1479.09        6810.90        0.00000     
  1482.62        6810.90        0.00000     
  1486.14        6810.90        0.00000     
  1489.67        6810.90        0.00000     
  1493.19        6810.90        0.00000     
  1496.72        6810.90        0.00000     
  1500.24        6810.90        0.00000     
  1503.77        6810.90        0.00000     
  1507.29        6810.90        0.00000     
  1510.82        6810.90        0.00000     
  1514.35        6810.90        0.00000     
  1517.87        6810.90        0.00000     
  1521.40        6810.90        0.00000     
  1524.92        6810.90        0.00000     
  1528.45        6810.90        0.00000     
  1531.97        6810.90        0.00000     
  1535.50        6810.90        0.00000     
  1539.03        6810.90        0.00000     
  1542.55        6810.90        0.00000     
  1546.08        6810.90        0.00000     
  1549.60        6810.90        0.00000     
  1553.13        6810.90        0.00000     
  1556.65        6810.90        0.00000     
  1560.18        6810.90        0.00000     
  1563.71        6810.90        0.00000     
  1567.23        6810.90        0.00000     
  1570.76        6810.90        0.00000     
  1574.28        6810.90        0.00000     
  1577.81        6810.90        0.00000     
  1581.33        6810.90        0.00000     
  1584.86        6810.90        0.00000     
  1588.38        6810.90        0.00000     
  1591.91        6810.90        0.00000     
  1595.44        6810.90        0.00000     
  1598.96        6810.90        0.00000     
  1602.49        6810.90        0.00000     
  1606.01        6810.90        0.00000     
  1609.54        6810.90        0.00000     
  1613.06        6810.90        0.00000     
  1616.59        6810.90        0.00000     
  1620.12        6810.90        0.00000     
  1623.64        6810.90        0.00000     
  1627.17        6810.90        0.00000     
  1630.69        6810.90        0.00000     
  1634.22        6810.90        0.00000     
  1637.74        6810.90        0.00000     
  1641.27        6810.90        0.00000     
  1644.79        6810.90        0.00000     
  1648.32        6810.90        0.00000     
  1651.85        6810.90        0.00000     
  1655.37        6810.90        0.00000     
  1658.90        6810.90        0.00000     
  1662.42        6810.90        0.00000     
  1665.95        6810.90        0.00000     
  1669.47        6810.90        0.00000     
  1673.00        6810.90        0.00000     
  573.000        7097.76        2.66829     
  576.526        7097.76        2.66829     
  580.051        7097.76        2.66829     
  583.577        7097.76        2.66829     
  587.103        7097.76        2.66829     
  590.628        7097.76        2.66829     
  594.154        7097.76        2.66829     
  597.679        7097.76        2.66829     
  601.205        7097.76        2.66829     
  604.731        7097.76        2.66829     
  608.256        7097.76        2.66829     
  611.782        7097.76        2.66829     
  615.308        7097.76        2.66829     
  618.833        7097.76        2.66829     
  622.359        7097.76        2.66829     
  625.885        7097.76        2.66829     
  629.410        7097.76        2.66829     
  632.936        7097.76        2.66829     
  636.462        7097.76        2.66829     
  639.987        7097.76        2.66829     
  643.513        7097.76        2.66829     
  647.038        7097.76        2.66829     
  650.564        7097.76        2.66829     
  654.090        7097.76        2.66829     
  657.615        7097.76        2.66829     
  661.141        7097.76        2.66829     
  664.667        7097.76        2.66829     
  668.192        7097.76        2.66829     
  671.718        7097.76        2.66829     
  675.244        7097.76        2.66829     
  678.769        7097.76        2.66829     
  682.295        7097.76        2.66829     
  685.821        7097.76        2.66829     
  689.346        7097.76        2.66829     
  692.872        7097.76        2.66829     
  696.397        7097.76        2.66829     
  699.923        7097.76        2.66275     
  703.449        7097.76        2.64810     
  706.974        7097.76        2.64810     
  710.500        7097.76        2.61726     
  714.026        7097.76        2.60140     
  717.551        7097.76        2.58377     
  721.077        7097.76        2.56657     
  724.603        7097.76        2.54816     
  728.128        7097.76        2.52970     
  731.654        7097.76        2.51041     
  735.179        7097.76        2.48913     
  738.705        7097.76        2.46742     
  742.231        7097.76        2.44360     
  745.756        7097.76        2.41869     
  749.282        7097.76        2.38942     
  752.808        7097.76        2.29263     
  756.333        7097.76        2.21042     
  759.859        7097.76        2.14290     
  763.385        7097.76        2.10326     
  766.910        7097.76        1.70475     
  770.436        7097.76        1.69715     
  773.962        7097.76        1.70361     
  777.487        7097.76        1.70113     
  781.013        7097.76        1.69887     
  784.538        7097.76        1.69380     
  788.064        7097.76        1.68070     
  791.590        7097.76        1.64456     
  795.115        7097.76        1.64456     
  798.641        7097.76        1.48559     
  802.167        7097.76        1.48559     
  805.692        7097.76        1.48559     
  809.218        7097.76        1.48559     
  812.744        7097.76        1.48559     
  816.269        7097.76        1.58495     
  819.795        7097.76        1.58495     
  823.321        7097.76        1.58495     
  826.846        7097.76        1.58495     
  830.372        7097.76        1.46680     
  833.897        7097.76        1.46680     
  837.423        7097.76        1.55016     
  840.949        7097.76        1.51478     
  844.474        7097.76        1.45926     
  848.000        7097.76        1.43816     
  851.526        7097.76        1.43009     
  855.051        7097.76        1.42268     
  858.577        7097.76        1.41575     
  862.103        7097.76        1.40949     
  865.628        7097.76        1.40343     
  869.154        7097.76        1.37236     
  872.679        7097.76        1.37236     
  876.205        7097.76        1.37236     
  879.731        7097.76        1.37962     
  883.256        7097.76        1.37329     
  886.782        7097.76        1.36772     
  890.308        7097.76        1.34114     
  893.833        7097.76        1.30948     
  897.359        7097.76        1.30948     
  900.885        7097.76        1.23372     
  904.410        7097.76        1.21088     
  907.936        7097.76        1.21088     
  911.462        7097.76        1.21088     
  914.987        7097.76        1.21088     
  918.513        7097.76        1.21088     
  922.038        7097.76        1.21088     
  925.564        7097.76        1.21088     
  929.090        7097.76        1.21088     
  932.615        7097.76        1.21088     
  936.141        7097.76        1.21088     
  939.667        7097.76        1.21088     
  943.192        7097.76        1.21088     
  946.718        7097.76        1.21088     
  950.244        7097.76        1.21088     
  953.769        7097.76        1.21088     
  957.295        7097.76        1.21088     
  960.821        7097.76        1.21088     
  964.346        7097.76        1.21088     
  967.872        7097.76        1.21088     
  971.397        7097.76        1.21088     
  974.923        7097.76        1.21088     
  978.449        7097.76        1.21088     
  981.974        7097.76        1.21088     
  985.500        7097.76        1.21088     
  989.026        7097.76        1.21088     
  992.551        7097.76        1.21088     
  996.077        7097.76        1.21088     
  999.603        7097.76        1.21088     
  1003.13        7097.76        1.21088     
  1006.65        7097.76        1.21088     
  1010.18        7097.76        1.21088     
  1013.71        7097.76        1.21088     
  1017.23        7097.76        1.21088     
  1020.76        7097.76        1.21088     
  1024.28        7097.76        1.21088     
  1027.81        7097.76        1.21088     
  1031.33        7097.76        1.21088     
  1034.86        7097.76        1.11637     
  1038.38        7097.76        1.00020     
  1041.91        7097.76       0.879293     
  1045.44        7097.76       0.866647     
  1048.96        7097.76       0.853247     
  1052.49        7097.76       0.838209     
  1056.01        7097.76       0.803385     
  1059.54        7097.76       0.736877     
  1063.06        7097.76       0.675414     
  1066.59        7097.76       0.691513     
  1070.12        7097.76       0.671781     
