Intrusives_CO2_wt                                                                                   
           2
T(K)    
   573.00000000000000     
   3.5256410256410255     
         313
P(bar)  
   500.00000000000000     
   286.85897435897436     
         313
           3
T(K)           P(bar)         CO2,wt%       
  883.256        16564.1       0.197072E-001
  886.782        16564.1       0.197072E-001
  890.308        16564.1       0.183232E-001
  893.833        16564.1       0.125117E-001
  897.359        16564.1       0.883065E-002
  900.885        16564.1       0.103523E-001
  904.410        16564.1       0.737773E-002
  907.936        16564.1       0.404839E-002
  911.462        16564.1       0.343162E-002
  914.987        16564.1        0.00000     
  918.513        16564.1        0.00000     
  922.038        16564.1        0.00000     
  925.564        16564.1        0.00000     
  929.090        16564.1        0.00000     
  932.615        16564.1        0.00000     
  936.141        16564.1        0.00000     
  939.667        16564.1        0.00000     
  943.192        16564.1        0.00000     
  946.718        16564.1        0.00000     
  950.244        16564.1        0.00000     
  953.769        16564.1        0.00000     
  957.295        16564.1        0.00000     
  960.821        16564.1        0.00000     
  964.346        16564.1        0.00000     
  967.872        16564.1        0.00000     
  971.397        16564.1        0.00000     
  974.923        16564.1        0.00000     
  978.449        16564.1        0.00000     
  981.974        16564.1        0.00000     
  985.500        16564.1        0.00000     
  989.026        16564.1        0.00000     
  992.551        16564.1        0.00000     
  996.077        16564.1        0.00000     
  999.603        16564.1        0.00000     
  1003.13        16564.1        0.00000     
  1006.65        16564.1        0.00000     
  1010.18        16564.1        0.00000     
  1013.71        16564.1        0.00000     
  1017.23        16564.1        0.00000     
  1020.76        16564.1        0.00000     
  1024.28        16564.1        0.00000     
  1027.81        16564.1        0.00000     
  1031.33        16564.1        0.00000     
  1034.86        16564.1        0.00000     
  1038.38        16564.1        0.00000     
  1041.91        16564.1        0.00000     
  1045.44        16564.1        0.00000     
  1048.96        16564.1        0.00000     
  1052.49        16564.1        0.00000     
  1056.01        16564.1        0.00000     
  1059.54        16564.1        0.00000     
  1063.06        16564.1        0.00000     
  1066.59        16564.1        0.00000     
  1070.12        16564.1        0.00000     
  1073.64        16564.1        0.00000     
  1077.17        16564.1        0.00000     
  1080.69        16564.1        0.00000     
  1084.22        16564.1        0.00000     
  1087.74        16564.1        0.00000     
  1091.27        16564.1        0.00000     
  1094.79        16564.1        0.00000     
  1098.32        16564.1        0.00000     
  1101.85        16564.1        0.00000     
  1105.37        16564.1        0.00000     
  1108.90        16564.1        0.00000     
  1112.42        16564.1        0.00000     
  1115.95        16564.1        0.00000     
  1119.47        16564.1        0.00000     
  1123.00        16564.1        0.00000     
  1126.53        16564.1        0.00000     
  1130.05        16564.1        0.00000     
  1133.58        16564.1        0.00000     
  1137.10        16564.1        0.00000     
  1140.63        16564.1        0.00000     
  1144.15        16564.1        0.00000     
  1147.68        16564.1        0.00000     
  1151.21        16564.1        0.00000     
  1154.73        16564.1        0.00000     
  1158.26        16564.1        0.00000     
  1161.78        16564.1        0.00000     
  1165.31        16564.1        0.00000     
  1168.83        16564.1        0.00000     
  1172.36        16564.1        0.00000     
  1175.88        16564.1        0.00000     
  1179.41        16564.1        0.00000     
  1182.94        16564.1        0.00000     
  1186.46        16564.1        0.00000     
  1189.99        16564.1        0.00000     
  1193.51        16564.1        0.00000     
  1197.04        16564.1        0.00000     
  1200.56        16564.1        0.00000     
  1204.09        16564.1        0.00000     
  1207.62        16564.1        0.00000     
  1211.14        16564.1        0.00000     
  1214.67        16564.1        0.00000     
  1218.19        16564.1        0.00000     
  1221.72        16564.1        0.00000     
  1225.24        16564.1        0.00000     
  1228.77        16564.1        0.00000     
  1232.29        16564.1        0.00000     
  1235.82        16564.1        0.00000     
  1239.35        16564.1        0.00000     
  1242.87        16564.1        0.00000     
  1246.40        16564.1        0.00000     
  1249.92        16564.1        0.00000     
  1253.45        16564.1        0.00000     
  1256.97        16564.1        0.00000     
  1260.50        16564.1        0.00000     
  1264.03        16564.1        0.00000     
  1267.55        16564.1        0.00000     
  1271.08        16564.1        0.00000     
  1274.60        16564.1        0.00000     
  1278.13        16564.1        0.00000     
  1281.65        16564.1        0.00000     
  1285.18        16564.1        0.00000     
  1288.71        16564.1        0.00000     
  1292.23        16564.1        0.00000     
  1295.76        16564.1        0.00000     
  1299.28        16564.1        0.00000     
  1302.81        16564.1        0.00000     
  1306.33        16564.1        0.00000     
  1309.86        16564.1        0.00000     
  1313.38        16564.1        0.00000     
  1316.91        16564.1        0.00000     
  1320.44        16564.1        0.00000     
  1323.96        16564.1        0.00000     
  1327.49        16564.1        0.00000     
  1331.01        16564.1        0.00000     
  1334.54        16564.1        0.00000     
  1338.06        16564.1        0.00000     
  1341.59        16564.1        0.00000     
  1345.12        16564.1        0.00000     
  1348.64        16564.1        0.00000     
  1352.17        16564.1        0.00000     
  1355.69        16564.1        0.00000     
  1359.22        16564.1        0.00000     
  1362.74        16564.1        0.00000     
  1366.27        16564.1        0.00000     
  1369.79        16564.1        0.00000     
  1373.32        16564.1        0.00000     
  1376.85        16564.1        0.00000     
  1380.37        16564.1        0.00000     
  1383.90        16564.1        0.00000     
  1387.42        16564.1        0.00000     
  1390.95        16564.1        0.00000     
  1394.47        16564.1        0.00000     
  1398.00        16564.1        0.00000     
  1401.53        16564.1        0.00000     
  1405.05        16564.1        0.00000     
  1408.58        16564.1        0.00000     
  1412.10        16564.1        0.00000     
  1415.63        16564.1        0.00000     
  1419.15        16564.1        0.00000     
  1422.68        16564.1        0.00000     
  1426.21        16564.1        0.00000     
  1429.73        16564.1        0.00000     
  1433.26        16564.1        0.00000     
  1436.78        16564.1        0.00000     
  1440.31        16564.1        0.00000     
  1443.83        16564.1        0.00000     
  1447.36        16564.1        0.00000     
  1450.88        16564.1        0.00000     
  1454.41        16564.1        0.00000     
  1457.94        16564.1        0.00000     
  1461.46        16564.1        0.00000     
  1464.99        16564.1        0.00000     
  1468.51        16564.1        0.00000     
  1472.04        16564.1        0.00000     
  1475.56        16564.1        0.00000     
  1479.09        16564.1        0.00000     
  1482.62        16564.1        0.00000     
  1486.14        16564.1        0.00000     
  1489.67        16564.1        0.00000     
  1493.19        16564.1        0.00000     
  1496.72        16564.1        0.00000     
  1500.24        16564.1        0.00000     
  1503.77        16564.1        0.00000     
  1507.29        16564.1        0.00000     
  1510.82        16564.1        0.00000     
  1514.35        16564.1        0.00000     
  1517.87        16564.1        0.00000     
  1521.40        16564.1        0.00000     
  1524.92        16564.1        0.00000     
  1528.45        16564.1        0.00000     
  1531.97        16564.1        0.00000     
  1535.50        16564.1        0.00000     
  1539.03        16564.1        0.00000     
  1542.55        16564.1        0.00000     
  1546.08        16564.1        0.00000     
  1549.60        16564.1        0.00000     
  1553.13        16564.1        0.00000     
  1556.65        16564.1        0.00000     
  1560.18        16564.1        0.00000     
  1563.71        16564.1        0.00000     
  1567.23        16564.1        0.00000     
  1570.76        16564.1        0.00000     
  1574.28        16564.1        0.00000     
  1577.81        16564.1        0.00000     
  1581.33        16564.1        0.00000     
  1584.86        16564.1        0.00000     
  1588.38        16564.1        0.00000     
  1591.91        16564.1        0.00000     
  1595.44        16564.1        0.00000     
  1598.96        16564.1        0.00000     
  1602.49        16564.1        0.00000     
  1606.01        16564.1        0.00000     
  1609.54        16564.1        0.00000     
  1613.06        16564.1        0.00000     
  1616.59        16564.1        0.00000     
  1620.12        16564.1        0.00000     
  1623.64        16564.1        0.00000     
  1627.17        16564.1        0.00000     
  1630.69        16564.1        0.00000     
  1634.22        16564.1        0.00000     
  1637.74        16564.1        0.00000     
  1641.27        16564.1        0.00000     
  1644.79        16564.1        0.00000     
  1648.32        16564.1        0.00000     
  1651.85        16564.1        0.00000     
  1655.37        16564.1        0.00000     
  1658.90        16564.1        0.00000     
  1662.42        16564.1        0.00000     
  1665.95        16564.1        0.00000     
  1669.47        16564.1        0.00000     
  1673.00        16564.1        0.00000     
  573.000        16851.0       0.197072E-001
  576.526        16851.0       0.197072E-001
  580.051        16851.0       0.197072E-001
  583.577        16851.0       0.197072E-001
  587.103        16851.0       0.197072E-001
  590.628        16851.0       0.197072E-001
  594.154        16851.0       0.197072E-001
  597.679        16851.0       0.197072E-001
  601.205        16851.0       0.197072E-001
  604.731        16851.0       0.197072E-001
  608.256        16851.0       0.197072E-001
  611.782        16851.0       0.197072E-001
  615.308        16851.0       0.197072E-001
  618.833        16851.0       0.197072E-001
  622.359        16851.0       0.197072E-001
  625.885        16851.0       0.197072E-001
  629.410        16851.0       0.197072E-001
  632.936        16851.0       0.197072E-001
  636.462        16851.0       0.197072E-001
  639.987        16851.0       0.197072E-001
  643.513        16851.0       0.197072E-001
  647.038        16851.0       0.197072E-001
  650.564        16851.0       0.197072E-001
  654.090        16851.0       0.197072E-001
  657.615        16851.0       0.197072E-001
  661.141        16851.0       0.197072E-001
  664.667        16851.0       0.197072E-001
  668.192        16851.0       0.197072E-001
  671.718        16851.0       0.197072E-001
  675.244        16851.0       0.197072E-001
  678.769        16851.0       0.197072E-001
  682.295        16851.0       0.197072E-001
  685.821        16851.0       0.197072E-001
  689.346        16851.0       0.197072E-001
  692.872        16851.0       0.197072E-001
  696.397        16851.0       0.197072E-001
  699.923        16851.0       0.197072E-001
  703.449        16851.0       0.197072E-001
  706.974        16851.0       0.197072E-001
  710.500        16851.0       0.197072E-001
  714.026        16851.0       0.197072E-001
  717.551        16851.0       0.197072E-001
  721.077        16851.0       0.197072E-001
  724.603        16851.0       0.197072E-001
  728.128        16851.0       0.197072E-001
  731.654        16851.0       0.197072E-001
  735.179        16851.0       0.197072E-001
  738.705        16851.0       0.197072E-001
  742.231        16851.0       0.197072E-001
  745.756        16851.0       0.197072E-001
  749.282        16851.0       0.197072E-001
  752.808        16851.0       0.197072E-001
  756.333        16851.0       0.197072E-001
  759.859        16851.0       0.197072E-001
  763.385        16851.0       0.197072E-001
  766.910        16851.0       0.197072E-001
  770.436        16851.0       0.197072E-001
  773.962        16851.0       0.197072E-001
  777.487        16851.0       0.197072E-001
  781.013        16851.0       0.197072E-001
  784.538        16851.0       0.197072E-001
  788.064        16851.0       0.197072E-001
  791.590        16851.0       0.197072E-001
  795.115        16851.0       0.197072E-001
  798.641        16851.0       0.197072E-001
  802.167        16851.0       0.197072E-001
  805.692        16851.0       0.197072E-001
  809.218        16851.0       0.197072E-001
  812.744        16851.0       0.197072E-001
  816.269        16851.0       0.197072E-001
  819.795        16851.0       0.197072E-001
  823.321        16851.0       0.197072E-001
  826.846        16851.0       0.197072E-001
  830.372        16851.0       0.197072E-001
  833.897        16851.0       0.197072E-001
  837.423        16851.0       0.197072E-001
  840.949        16851.0       0.197072E-001
  844.474        16851.0       0.197072E-001
  848.000        16851.0       0.197072E-001
  851.526        16851.0       0.197072E-001
  855.051        16851.0       0.197072E-001
  858.577        16851.0       0.197072E-001
  862.103        16851.0       0.197072E-001
  865.628        16851.0       0.197072E-001
  869.154        16851.0       0.197072E-001
  872.679        16851.0       0.197072E-001
  876.205        16851.0       0.197072E-001
  879.731        16851.0       0.197072E-001
  883.256        16851.0       0.197072E-001
  886.782        16851.0       0.164604E-001
  890.308        16851.0       0.128540E-001
  893.833        16851.0       0.736574E-002
  897.359        16851.0       0.526366E-002
  900.885        16851.0       0.310170E-002
  904.410        16851.0       0.530975E-002
  907.936        16851.0        0.00000     
  911.462        16851.0        0.00000     
  914.987        16851.0        0.00000     
  918.513        16851.0        0.00000     
  922.038        16851.0        0.00000     
  925.564        16851.0        0.00000     
  929.090        16851.0        0.00000     
  932.615        16851.0        0.00000     
  936.141        16851.0        0.00000     
  939.667        16851.0        0.00000     
  943.192        16851.0        0.00000     
  946.718        16851.0        0.00000     
  950.244        16851.0        0.00000     
  953.769        16851.0        0.00000     
  957.295        16851.0        0.00000     
  960.821        16851.0        0.00000     
  964.346        16851.0        0.00000     
  967.872        16851.0        0.00000     
  971.397        16851.0        0.00000     
  974.923        16851.0        0.00000     
  978.449        16851.0        0.00000     
  981.974        16851.0        0.00000     
  985.500        16851.0        0.00000     
  989.026        16851.0        0.00000     
  992.551        16851.0        0.00000     
  996.077        16851.0        0.00000     
  999.603        16851.0        0.00000     
  1003.13        16851.0        0.00000     
  1006.65        16851.0        0.00000     
  1010.18        16851.0        0.00000     
  1013.71        16851.0        0.00000     
  1017.23        16851.0        0.00000     
  1020.76        16851.0        0.00000     
  1024.28        16851.0        0.00000     
  1027.81        16851.0        0.00000     
  1031.33        16851.0        0.00000     
  1034.86        16851.0        0.00000     
  1038.38        16851.0        0.00000     
  1041.91        16851.0        0.00000     
  1045.44        16851.0        0.00000     
  1048.96        16851.0        0.00000     
  1052.49        16851.0        0.00000     
  1056.01        16851.0        0.00000     
  1059.54        16851.0        0.00000     
  1063.06        16851.0        0.00000     
  1066.59        16851.0        0.00000     
  1070.12        16851.0        0.00000     
  1073.64        16851.0        0.00000     
  1077.17        16851.0        0.00000     
  1080.69        16851.0        0.00000     
  1084.22        16851.0        0.00000     
  1087.74        16851.0        0.00000     
  1091.27        16851.0        0.00000     
  1094.79        16851.0        0.00000     
  1098.32        16851.0        0.00000     
  1101.85        16851.0        0.00000     
  1105.37        16851.0        0.00000     
  1108.90        16851.0        0.00000     
  1112.42        16851.0        0.00000     
  1115.95        16851.0        0.00000     
  1119.47        16851.0        0.00000     
  1123.00        16851.0        0.00000     
  1126.53        16851.0        0.00000     
  1130.05        16851.0        0.00000     
  1133.58        16851.0        0.00000     
  1137.10        16851.0        0.00000     
  1140.63        16851.0        0.00000     
  1144.15        16851.0        0.00000     
  1147.68        16851.0        0.00000     
  1151.21        16851.0        0.00000     
  1154.73        16851.0        0.00000     
  1158.26        16851.0        0.00000     
  1161.78        16851.0        0.00000     
  1165.31        16851.0        0.00000     
  1168.83        16851.0        0.00000     
  1172.36        16851.0        0.00000     
  1175.88        16851.0        0.00000     
  1179.41        16851.0        0.00000     
  1182.94        16851.0        0.00000     
  1186.46        16851.0        0.00000     
  1189.99        16851.0        0.00000     
  1193.51        16851.0        0.00000     
  1197.04        16851.0        0.00000     
  1200.56        16851.0        0.00000     
  1204.09        16851.0        0.00000     
  1207.62        16851.0        0.00000     
  1211.14        16851.0        0.00000     
  1214.67        16851.0        0.00000     
  1218.19        16851.0        0.00000     
  1221.72        16851.0        0.00000     
  1225.24        16851.0        0.00000     
  1228.77        16851.0        0.00000     
  1232.29        16851.0        0.00000     
  1235.82        16851.0        0.00000     
  1239.35        16851.0        0.00000     
  1242.87        16851.0        0.00000     
  1246.40        16851.0        0.00000     
  1249.92        16851.0        0.00000     
  1253.45        16851.0        0.00000     
  1256.97        16851.0        0.00000     
  1260.50        16851.0        0.00000     
  1264.03        16851.0        0.00000     
  1267.55        16851.0        0.00000     
  1271.08        16851.0        0.00000     
  1274.60        16851.0        0.00000     
  1278.13        16851.0        0.00000     
  1281.65        16851.0        0.00000     
  1285.18        16851.0        0.00000     
  1288.71        16851.0        0.00000     
  1292.23        16851.0        0.00000     
  1295.76        16851.0        0.00000     
  1299.28        16851.0        0.00000     
  1302.81        16851.0        0.00000     
  1306.33        16851.0        0.00000     
  1309.86        16851.0        0.00000     
  1313.38        16851.0        0.00000     
  1316.91        16851.0        0.00000     
  1320.44        16851.0        0.00000     
  1323.96        16851.0        0.00000     
  1327.49        16851.0        0.00000     
  1331.01        16851.0        0.00000     
  1334.54        16851.0        0.00000     
  1338.06        16851.0        0.00000     
  1341.59        16851.0        0.00000     
  1345.12        16851.0        0.00000     
  1348.64        16851.0        0.00000     
  1352.17        16851.0        0.00000     
  1355.69        16851.0        0.00000     
  1359.22        16851.0        0.00000     
  1362.74        16851.0        0.00000     
  1366.27        16851.0        0.00000     
  1369.79        16851.0        0.00000     
  1373.32        16851.0        0.00000     
  1376.85        16851.0        0.00000     
  1380.37        16851.0        0.00000     
  1383.90        16851.0        0.00000     
  1387.42        16851.0        0.00000     
  1390.95        16851.0        0.00000     
  1394.47        16851.0        0.00000     
  1398.00        16851.0        0.00000     
  1401.53        16851.0        0.00000     
  1405.05        16851.0        0.00000     
  1408.58        16851.0        0.00000     
  1412.10        16851.0        0.00000     
  1415.63        16851.0        0.00000     
  1419.15        16851.0        0.00000     
  1422.68        16851.0        0.00000     
  1426.21        16851.0        0.00000     
  1429.73        16851.0        0.00000     
  1433.26        16851.0        0.00000     
  1436.78        16851.0        0.00000     
  1440.31        16851.0        0.00000     
  1443.83        16851.0        0.00000     
  1447.36        16851.0        0.00000     
  1450.88        16851.0        0.00000     
  1454.41        16851.0        0.00000     
  1457.94        16851.0        0.00000     
  1461.46        16851.0        0.00000     
  1464.99        16851.0        0.00000     
  1468.51        16851.0        0.00000     
  1472.04        16851.0        0.00000     
  1475.56        16851.0        0.00000     
  1479.09        16851.0        0.00000     
  1482.62        16851.0        0.00000     
  1486.14        16851.0        0.00000     
  1489.67        16851.0        0.00000     
  1493.19        16851.0        0.00000     
  1496.72        16851.0        0.00000     
  1500.24        16851.0        0.00000     
  1503.77        16851.0        0.00000     
  1507.29        16851.0        0.00000     
  1510.82        16851.0        0.00000     
  1514.35        16851.0        0.00000     
  1517.87        16851.0        0.00000     
  1521.40        16851.0        0.00000     
  1524.92        16851.0        0.00000     
  1528.45        16851.0        0.00000     
  1531.97        16851.0        0.00000     
  1535.50        16851.0        0.00000     
  1539.03        16851.0        0.00000     
  1542.55        16851.0        0.00000     
  1546.08        16851.0        0.00000     
  1549.60        16851.0        0.00000     
  1553.13        16851.0        0.00000     
  1556.65        16851.0        0.00000     
  1560.18        16851.0        0.00000     
  1563.71        16851.0        0.00000     
  1567.23        16851.0        0.00000     
  1570.76        16851.0        0.00000     
  1574.28        16851.0        0.00000     
  1577.81        16851.0        0.00000     
  1581.33        16851.0        0.00000     
  1584.86        16851.0        0.00000     
  1588.38        16851.0        0.00000     
  1591.91        16851.0        0.00000     
  1595.44        16851.0        0.00000     
  1598.96        16851.0        0.00000     
  1602.49        16851.0        0.00000     
  1606.01        16851.0        0.00000     
  1609.54        16851.0        0.00000     
  1613.06        16851.0        0.00000     
  1616.59        16851.0        0.00000     
  1620.12        16851.0        0.00000     
  1623.64        16851.0        0.00000     
  1627.17        16851.0        0.00000     
  1630.69        16851.0        0.00000     
  1634.22        16851.0        0.00000     
  1637.74        16851.0        0.00000     
  1641.27        16851.0        0.00000     
  1644.79        16851.0        0.00000     
  1648.32        16851.0        0.00000     
  1651.85        16851.0        0.00000     
  1655.37        16851.0        0.00000     
  1658.90        16851.0        0.00000     
  1662.42        16851.0        0.00000     
  1665.95        16851.0        0.00000     
  1669.47        16851.0        0.00000     
  1673.00        16851.0        0.00000     
  573.000        17137.8       0.197072E-001
  576.526        17137.8       0.197072E-001
  580.051        17137.8       0.197072E-001
  583.577        17137.8       0.197072E-001
  587.103        17137.8       0.197072E-001
  590.628        17137.8       0.197072E-001
  594.154        17137.8       0.197072E-001
  597.679        17137.8       0.197072E-001
  601.205        17137.8       0.197072E-001
  604.731        17137.8       0.197072E-001
  608.256        17137.8       0.197072E-001
  611.782        17137.8       0.197072E-001
  615.308        17137.8       0.197072E-001
  618.833        17137.8       0.197072E-001
  622.359        17137.8       0.197072E-001
  625.885        17137.8       0.197072E-001
  629.410        17137.8       0.197072E-001
  632.936        17137.8       0.197072E-001
  636.462        17137.8       0.197072E-001
  639.987        17137.8       0.197072E-001
  643.513        17137.8       0.197072E-001
  647.038        17137.8       0.197072E-001
  650.564        17137.8       0.197072E-001
  654.090        17137.8       0.197072E-001
  657.615        17137.8       0.197072E-001
  661.141        17137.8       0.197072E-001
  664.667        17137.8       0.197072E-001
  668.192        17137.8       0.197072E-001
  671.718        17137.8       0.197072E-001
  675.244        17137.8       0.197072E-001
  678.769        17137.8       0.197072E-001
  682.295        17137.8       0.197072E-001
  685.821        17137.8       0.197072E-001
  689.346        17137.8       0.197072E-001
  692.872        17137.8       0.197072E-001
  696.397        17137.8       0.197072E-001
  699.923        17137.8       0.197072E-001
  703.449        17137.8       0.197072E-001
  706.974        17137.8       0.197072E-001
  710.500        17137.8       0.197072E-001
  714.026        17137.8       0.197072E-001
  717.551        17137.8       0.197072E-001
  721.077        17137.8       0.197072E-001
  724.603        17137.8       0.197072E-001
  728.128        17137.8       0.197072E-001
  731.654        17137.8       0.197072E-001
  735.179        17137.8       0.197072E-001
  738.705        17137.8       0.197072E-001
  742.231        17137.8       0.197072E-001
  745.756        17137.8       0.197072E-001
  749.282        17137.8       0.197072E-001
  752.808        17137.8       0.197072E-001
  756.333        17137.8       0.197072E-001
  759.859        17137.8       0.197072E-001
  763.385        17137.8       0.197072E-001
  766.910        17137.8       0.197072E-001
  770.436        17137.8       0.197072E-001
  773.962        17137.8       0.197072E-001
  777.487        17137.8       0.197072E-001
  781.013        17137.8       0.197072E-001
  784.538        17137.8       0.197072E-001
  788.064        17137.8       0.197072E-001
  791.590        17137.8       0.197072E-001
  795.115        17137.8       0.197072E-001
  798.641        17137.8       0.197072E-001
  802.167        17137.8       0.197072E-001
  805.692        17137.8       0.197072E-001
  809.218        17137.8       0.197072E-001
  812.744        17137.8       0.197072E-001
  816.269        17137.8       0.197072E-001
  819.795        17137.8       0.197072E-001
  823.321        17137.8       0.197072E-001
  826.846        17137.8       0.197072E-001
  830.372        17137.8       0.197072E-001
  833.897        17137.8       0.197072E-001
  837.423        17137.8       0.197072E-001
  840.949        17137.8       0.197072E-001
  844.474        17137.8       0.197072E-001
  848.000        17137.8       0.197072E-001
  851.526        17137.8       0.197072E-001
  855.051        17137.8       0.197072E-001
  858.577        17137.8       0.197072E-001
  862.103        17137.8       0.197072E-001
  865.628        17137.8       0.197072E-001
  869.154        17137.8       0.197072E-001
  872.679        17137.8       0.197072E-001
  876.205        17137.8       0.197072E-001
  879.731        17137.8       0.197072E-001
  883.256        17137.8       0.197072E-001
  886.782        17137.8       0.176548E-001
  890.308        17137.8       0.149763E-001
  893.833        17137.8       0.149763E-001
  897.359        17137.8       0.646260E-002
  900.885        17137.8       0.307887E-002
  904.410        17137.8       0.754563E-003
  907.936        17137.8        0.00000     
  911.462        17137.8        0.00000     
  914.987        17137.8        0.00000     
  918.513        17137.8        0.00000     
  922.038        17137.8        0.00000     
  925.564        17137.8        0.00000     
  929.090        17137.8        0.00000     
  932.615        17137.8        0.00000     
  936.141        17137.8        0.00000     
  939.667        17137.8        0.00000     
  943.192        17137.8        0.00000     
  946.718        17137.8        0.00000     
  950.244        17137.8        0.00000     
  953.769        17137.8        0.00000     
  957.295        17137.8        0.00000     
  960.821        17137.8        0.00000     
  964.346        17137.8        0.00000     
  967.872        17137.8        0.00000     
  971.397        17137.8        0.00000     
  974.923        17137.8        0.00000     
  978.449        17137.8        0.00000     
  981.974        17137.8        0.00000     
  985.500        17137.8        0.00000     
  989.026        17137.8        0.00000     
  992.551        17137.8        0.00000     
  996.077        17137.8        0.00000     
  999.603        17137.8        0.00000     
  1003.13        17137.8        0.00000     
  1006.65        17137.8        0.00000     
  1010.18        17137.8        0.00000     
  1013.71        17137.8        0.00000     
  1017.23        17137.8        0.00000     
  1020.76        17137.8        0.00000     
  1024.28        17137.8        0.00000     
  1027.81        17137.8        0.00000     
  1031.33        17137.8        0.00000     
  1034.86        17137.8        0.00000     
  1038.38        17137.8        0.00000     
  1041.91        17137.8        0.00000     
  1045.44        17137.8        0.00000     
  1048.96        17137.8        0.00000     
  1052.49        17137.8        0.00000     
  1056.01        17137.8        0.00000     
  1059.54        17137.8        0.00000     
  1063.06        17137.8        0.00000     
  1066.59        17137.8        0.00000     
  1070.12        17137.8        0.00000     
  1073.64        17137.8        0.00000     
  1077.17        17137.8        0.00000     
  1080.69        17137.8        0.00000     
  1084.22        17137.8        0.00000     
  1087.74        17137.8        0.00000     
  1091.27        17137.8        0.00000     
  1094.79        17137.8        0.00000     
  1098.32        17137.8        0.00000     
  1101.85        17137.8        0.00000     
  1105.37        17137.8        0.00000     
  1108.90        17137.8        0.00000     
  1112.42        17137.8        0.00000     
  1115.95        17137.8        0.00000     
  1119.47        17137.8        0.00000     
  1123.00        17137.8        0.00000     
  1126.53        17137.8        0.00000     
  1130.05        17137.8        0.00000     
  1133.58        17137.8        0.00000     
  1137.10        17137.8        0.00000     
  1140.63        17137.8        0.00000     
  1144.15        17137.8        0.00000     
  1147.68        17137.8        0.00000     
  1151.21        17137.8        0.00000     
  1154.73        17137.8        0.00000     
  1158.26        17137.8        0.00000     
  1161.78        17137.8        0.00000     
  1165.31        17137.8        0.00000     
  1168.83        17137.8        0.00000     
  1172.36        17137.8        0.00000     
  1175.88        17137.8        0.00000     
  1179.41        17137.8        0.00000     
  1182.94        17137.8        0.00000     
  1186.46        17137.8        0.00000     
  1189.99        17137.8        0.00000     
  1193.51        17137.8        0.00000     
  1197.04        17137.8        0.00000     
  1200.56        17137.8        0.00000     
  1204.09        17137.8        0.00000     
  1207.62        17137.8        0.00000     
  1211.14        17137.8        0.00000     
  1214.67        17137.8        0.00000     
  1218.19        17137.8        0.00000     
  1221.72        17137.8        0.00000     
  1225.24        17137.8        0.00000     
  1228.77        17137.8        0.00000     
  1232.29        17137.8        0.00000     
  1235.82        17137.8        0.00000     
  1239.35        17137.8        0.00000     
  1242.87        17137.8        0.00000     
  1246.40        17137.8        0.00000     
  1249.92        17137.8        0.00000     
  1253.45        17137.8        0.00000     
  1256.97        17137.8        0.00000     
  1260.50        17137.8        0.00000     
  1264.03        17137.8        0.00000     
  1267.55        17137.8        0.00000     
  1271.08        17137.8        0.00000     
  1274.60        17137.8        0.00000     
  1278.13        17137.8        0.00000     
  1281.65        17137.8        0.00000     
  1285.18        17137.8        0.00000     
  1288.71        17137.8        0.00000     
  1292.23        17137.8        0.00000     
  1295.76        17137.8        0.00000     
  1299.28        17137.8        0.00000     
  1302.81        17137.8        0.00000     
  1306.33        17137.8        0.00000     
  1309.86        17137.8        0.00000     
  1313.38        17137.8        0.00000     
  1316.91        17137.8        0.00000     
  1320.44        17137.8        0.00000     
  1323.96        17137.8        0.00000     
  1327.49        17137.8        0.00000     
  1331.01        17137.8        0.00000     
  1334.54        17137.8        0.00000     
  1338.06        17137.8        0.00000     
  1341.59        17137.8        0.00000     
  1345.12        17137.8        0.00000     
  1348.64        17137.8        0.00000     
  1352.17        17137.8        0.00000     
  1355.69        17137.8        0.00000     
  1359.22        17137.8        0.00000     
  1362.74        17137.8        0.00000     
  1366.27        17137.8        0.00000     
  1369.79        17137.8        0.00000     
  1373.32        17137.8        0.00000     
  1376.85        17137.8        0.00000     
  1380.37        17137.8        0.00000     
  1383.90        17137.8        0.00000     
  1387.42        17137.8        0.00000     
  1390.95        17137.8        0.00000     
  1394.47        17137.8        0.00000     
  1398.00        17137.8        0.00000     
  1401.53        17137.8        0.00000     
  1405.05        17137.8        0.00000     
  1408.58        17137.8        0.00000     
  1412.10        17137.8        0.00000     
  1415.63        17137.8        0.00000     
  1419.15        17137.8        0.00000     
  1422.68        17137.8        0.00000     
  1426.21        17137.8        0.00000     
  1429.73        17137.8        0.00000     
  1433.26        17137.8        0.00000     
  1436.78        17137.8        0.00000     
  1440.31        17137.8        0.00000     
  1443.83        17137.8        0.00000     
  1447.36        17137.8        0.00000     
  1450.88        17137.8        0.00000     
  1454.41        17137.8        0.00000     
  1457.94        17137.8        0.00000     
  1461.46        17137.8        0.00000     
  1464.99        17137.8        0.00000     
  1468.51        17137.8        0.00000     
  1472.04        17137.8        0.00000     
  1475.56        17137.8        0.00000     
  1479.09        17137.8        0.00000     
  1482.62        17137.8        0.00000     
  1486.14        17137.8        0.00000     
  1489.67        17137.8        0.00000     
  1493.19        17137.8        0.00000     
  1496.72        17137.8        0.00000     
  1500.24        17137.8        0.00000     
  1503.77        17137.8        0.00000     
  1507.29        17137.8        0.00000     
  1510.82        17137.8        0.00000     
  1514.35        17137.8        0.00000     
  1517.87        17137.8        0.00000     
  1521.40        17137.8        0.00000     
  1524.92        17137.8        0.00000     
  1528.45        17137.8        0.00000     
